ANO_BO;NUM_BO;NUMERO_BOLETIM;BO_INICIADO;BO_EMITIDO;DATAOCORRENCIA;HORAOCORRENCIA;PERIDOOCORRENCIA;DATACOMUNICACAO;DATAELABORACAO;BO_AUTORIA;FLAGRANTE;NUMERO_BOLETIM_PRINCIPAL;LOGRADOURO;NUMERO;BAIRRO;CIDADE;UF;LATITUDE;LONGITUDE;DESCRICAOLOCAL;EXAME;SOLUCAO;DELEGACIA_NOME;DELEGACIA_CIRCUNSCRICAO;ESPECIE;RUBRICA;DESDOBRAMENTO;STATUS;TIPOPESSOA;VITIMAFATAL;NATURALIDADE;NACIONALIDADE;SEXO;DATANASCIMENTO;IDADE;ESTADOCIVIL;PROFISSAO;GRAUINSTRUCAO;CORCUTIS;NATUREZAVINCULADA;TIPOVINCULO;RELACIONAMENTO;PARENTESCO;PLACA_VEICULO;UF_VEICULO;CIDADE_VEICULO;DESCR_COR_VEICULO;DESCR_MARCA_VEICULO;ANO_FABRICACAO;ANO_MODELO;DESCR_TIPO_VEICULO;QUANT_CELULAR;MARCA_CELULAR
2022;2410;2410/2022;01/01/2022 20:29;01/01/2022 20:29;31/12/2021;22:00;A NOITE;01/01/2022;01/01/2022 20:29;Desconhecida;Não;;RUA VALENTIM DAL CHECO;137;ALVES DIAS;S.BERNARDO DO CAMPO;SP;-23,71731598;-46,58561163;Via Pública;;BO PARA INVESTIGAÇÃO;DELEGACIA ELETRONICA;08º D.P. S.BERNARDO DO CAMPO;Título II - Patrimônio (arts. 155 a 183);Furto (art. 155) - VEICULO;;Consumado;;;;;;;;;;;;;;;;ENK1381;SP;SÃO BERNARDO DO CAMP;Branco;FIAT/DOBLO CARGO FLEX;2010;;AUTOMOVEL;;
2022;2293;2293/2022;01/01/2022 19:48;01/01/2022 20:30;31/12/2021;00:01;DE MADRUGADA;01/01/2022;01/01/2022 19:48;Desconhecida;Não;;;0;VILA MARINA;S.ANDRE;SP;;;Residência;;ENCAMINHAMENTO DP ÁREA DO FATO;DELEGACIA ELETRONICA;03º D.P. SANTO ANDRÉ;Título II - Patrimônio (arts. 155 a 183);Furto (art. 155) - VEICULO;;Consumado;;;;;;;;;;;;;;;;PZX7344;SP;SANTO ANDRÉ;Branco;I/NISSAN FRONTIER LEATX4;2017;;AUTOMOVEL;;
2022;4;abr/22;01/01/2022 20:36;01/01/2022 20:59;30/12/2021;05:00;DE MADRUGADA;01/01/2022;01/01/2022 20:36;Desconhecida;Não;;AVENIDA GETULIO VARGAS;56;JD PIVARI;POA;SP;-23,53119405;-46,33843404;Via pública;;BO PARA REGISTRO;DEL.POL.POA;DEL.POL.POA;Título II - Patrimônio (arts. 155 a 183);Furto (art. 155) - VEICULO;;Consumado;;;;;;;;;;;;;;;;DDW7308;SP;POA;Preta;GM/CORSA WIND;2001;2001;AUTOMOVEL;;
2022;2732;2732/2022;01/01/2022 22:03;01/01/2022 22:03;01/01/2022;19:19;A NOITE;01/01/2022;01/01/2022 22:03;Desconhecida;Não;;RUA WALDOMIRO GOZ;90;ALTO DA BOA VISTA;MAUA;SP;;;Via Pública;;BO PARA INVESTIGAÇÃO;DELEGACIA ELETRONICA;01º DP MAUA-DR.ALFREDO GARBINO;Título II - Patrimônio (arts. 155 a 183);Furto (art. 155) - VEICULO;;Consumado;;;;;;;;;;;;;;;;EHK3023;SP;MAUÁ;Azul;HONDA/CG 150 TITAN KS;2008;;MOTOCICLO;;
2022;3440;3440/2022;02/01/2022 08:53;02/01/2022 09:19;02/01/2022;08:08;PELA MANHÃ;02/01/2022;02/01/2022 08:53;Desconhecida;Não;;;0;MUTINGA;OSASCO;SP;;;Condominio Residencial;;ENCAMINHAMENTO DP ÁREA DO FATO;DELEGACIA ELETRONICA;03º D.P. OSASCO;Título II - Patrimônio (arts. 155 a 183);Furto qualificado (art. 155, §4o.) - VEICULO;;Consumado;;;;;;;;;;;;;;;;BYZ4B74;SP;OSASCO;Branco;YAMAHA/LANDER XTZ250;2008;;MOTOCICLO;;
2022;12;dez/22;02/01/2022 11:15;02/01/2022 11:29;30/12/2021;07:30;PELA MANHÃ;02/01/2022;02/01/2022 11:15;Desconhecida;Não;;;0;JARDIM DO ESTÁDIO;S.ANDRE;SP;;;Residência;;APRECIAÇÃO DO DELEGADO TITULAR;06º D.P. SANTO ANDRÉ;06º D.P. SANTO ANDRÉ;Título II - Patrimônio (arts. 155 a 183);Furto (art. 155) - RESIDENCIA;;Consumado;;;;;;;;;;;;;;;;;;;;;0;0;;;
2022;12;dez/22;02/01/2022 11:15;02/01/2022 11:29;30/12/2021;07:30;PELA MANHÃ;02/01/2022;02/01/2022 11:15;Desconhecida;Não;;;0;JARDIM DO ESTÁDIO;S.ANDRE;SP;;;Residência;;APRECIAÇÃO DO DELEGADO TITULAR;06º D.P. SANTO ANDRÉ;06º D.P. SANTO ANDRÉ;Título II - Patrimônio (arts. 155 a 183);Furto (art. 155) - RESIDENCIA;;Consumado;;;;;;;;;;;;;;;;EBQ5837;SP;S.ANDRE;Branco;HONDA/CG 160 CARGO;2019;2019;MOTOCICLO;;
2022;12;dez/22;02/01/2022 11:15;02/01/2022 11:29;30/12/2021;07:30;PELA MANHÃ;02/01/2022;02/01/2022 11:15;Desconhecida;Não;;;0;JARDIM DO ESTÁDIO;S.ANDRE;SP;;;Residência;;APRECIAÇÃO DO DELEGADO TITULAR;06º D.P. SANTO ANDRÉ;06º D.P. SANTO ANDRÉ;Título II - Patrimônio (arts. 155 a 183);Furto (art. 155) - VEICULO;;Consumado;;;;;;;;;;;;;;;;;;;;;0;0;;;
2022;12;dez/22;02/01/2022 11:15;02/01/2022 11:29;30/12/2021;07:30;PELA MANHÃ;02/01/2022;02/01/2022 11:15;Desconhecida;Não;;;0;JARDIM DO ESTÁDIO;S.ANDRE;SP;;;Residência;;APRECIAÇÃO DO DELEGADO TITULAR;06º D.P. SANTO ANDRÉ;06º D.P. SANTO ANDRÉ;Título II - Patrimônio (arts. 155 a 183);Furto (art. 155) - VEICULO;;Consumado;;;;;;;;;;;;;;;;EBQ5837;SP;S.ANDRE;Branco;HONDA/CG 160 CARGO;2019;2019;MOTOCICLO;;
2022;3901;3901/2022;02/01/2022 12:00;02/01/2022 12:00;02/01/2022;05:30;DE MADRUGADA;02/01/2022;02/01/2022 12:00;Desconhecida;Não;;AVENIDA SÃO JOSÉ;801;AYROSA;OSASCO;SP;-23,51571281;-46,76646709;Via Pública;;BO PARA INVESTIGAÇÃO;DELEGACIA ELETRONICA;03º D.P. OSASCO;Título II - Patrimônio (arts. 155 a 183);Furto (art. 155) - VEICULO;;Consumado;;;;;;;;;;;;;;;;CBA7E59;SP;SÃO PAULO;Branco;VW/GOL 1000;1995;;AUTOMOVEL;;
